Id,Probability
20726,0.34384322
20727,0.18382299
20728,0.72667205
20729,0.11376717
20730,0.13969177
20731,0.19157362
20732,0.6895856
20733,0.291824
20734,0.102124415
20735,0.82149434
20736,0.14670812
20737,0.60361636
20738,0.24275018
20739,0.8148153
20740,0.7113309
20741,0.3441836
20742,0.094958566
20743,0.25412333
20744,0.11568506
20745,0.07605201
20746,0.3890662
20747,0.06766361
20748,0.78639656
20749,0.21772516
20750,0.44048125
20751,0.30073124
20752,0.21066411
20753,0.19732319
20754,0.06371357
20755,0.5755683
20756,0.053018987
20757,0.27186698
20758,0.70611286
20759,0.112382494
20760,0.31511956
20761,0.16142626
20762,0.2580593
20763,0.10737448
20764,0.15780394
20765,0.45396623
20766,0.108539514
20767,0.09475154
20768,0.12191506
20769,0.46747753
20770,0.9634333
20771,0.52795583
20772,0.6500471
20773,0.086792864
20774,0.8967258
20775,0.12364751
20776,0.15117605
20777,0.32597214
20778,0.13814393
20779,0.581244
20780,0.937179
20781,0.808345
20782,0.14142112
20783,0.9259586
20784,0.31333557
20785,0.13731919
20786,0.08919861
20787,0.2617003
20788,0.25894165
20789,0.13155027
20790,0.12819733
20791,0.20058231
20792,0.183142
20793,0.20573385
20794,0.14501876
20795,0.2823051
20796,0.40754828
20797,0.2194585
20798,0.2026918
20799,0.026972346
20800,0.41444913
20801,0.16513991
20802,0.19924155
20803,0.07590605
20804,0.3790042
20805,0.1315669
20806,0.45031807
20807,0.14126843
20808,0.35541618
20809,0.16403563
20810,0.09097847
20811,0.07752182
20812,0.25705844
20813,0.22002587
20814,0.5140674
20815,0.1824971
20816,0.11464166
20817,0.9591055
20818,0.16510114
20819,0.59357136
20820,0.155321
20821,0.17857015
20822,0.3832061
20823,0.2239823
20824,0.9433082
20825,0.13702033
20826,0.2140485
20827,0.21872553
20828,0.19376256
20829,0.1342856
20830,0.09951838
20831,0.16983373
20832,0.29462284
20833,0.14524963
20834,0.098794386
20835,0.9011096
20836,0.071659364
20837,0.07994287
20838,0.1469782
20839,0.12098354
20840,0.56810087
20841,0.22756709
20842,0.689919
20843,0.16137575
20844,0.10675897
20845,0.04289688
20846,0.33637863
20847,0.6642638
20848,0.5953643
20849,0.744913
20850,0.67655665
20851,0.6427453
20852,0.3161928
20853,0.13918981
20854,0.67605424
20855,0.20734736
20856,0.120205924
20857,0.11828709
20858,0.12051435
20859,0.12913522
20860,0.79723704
20861,0.0781549
20862,0.5492523
20863,0.11237798
20864,0.155214
20865,0.0916462
20866,0.34467757
20867,0.13390999
20868,0.6425754
20869,0.48561886
20870,0.19506404
20871,0.07180082
20872,0.26153287
20873,0.12724043
20874,0.7104882
20875,0.14897151
20876,0.18558191
20877,0.2919939
20878,0.12650408
20879,0.16529761
20880,0.475475
20881,0.6514034
20882,0.098316245
20883,0.9015616
20884,0.09835734
20885,0.91651213
20886,0.097451694
20887,0.1186943
20888,0.10548023
20889,0.12864149
20890,0.90497035
20891,0.13975856
20892,0.13821934
20893,0.07249897
20894,0.08866386
20895,0.19262408
20896,0.269165
20897,0.5348499
20898,0.41201884
20899,0.37230107
20900,0.4789943
20901,0.15063679
20902,0.9326265
20903,0.13688312
20904,0.7203852
20905,0.46211222
20906,0.15597811
20907,0.08284523
20908,0.25354454
20909,0.9093721
20910,0.07183791
20911,0.09213256
20912,0.10678993
20913,0.38279715
20914,0.18866216
20915,0.37740305
20916,0.10211603
20917,0.4935197
20918,0.32695782
20919,0.109861046
20920,0.21030231
20921,0.07836006
20922,0.08450159
20923,0.90807205
20924,0.32037497
20925,0.09423741
20926,0.10668228
20927,0.14315116
20928,0.48716277
20929,0.04549299
20930,0.2244952
20931,0.91300297
20932,0.17680353
20933,0.6365057
20934,0.34668443
20935,0.11978348
20936,0.8817869
20937,0.18360831
20938,0.18769565
20939,0.68039906
20940,0.16297568
20941,0.114232056
20942,0.64978004
20943,0.34713593
20944,0.13680436
20945,0.21847029
20946,0.17435573
20947,0.5473926
20948,0.17398669
20949,0.15460217
20950,0.16748475
20951,0.51241577
20952,0.37874165
20953,0.13283113
20954,0.10475763
20955,0.8386892
20956,0.5793334
20957,0.3099848
20958,0.31689215
20959,0.7454326
20960,0.22549671
20961,0.20892024
20962,0.05996434
20963,0.33933657
20964,0.56297517
20965,0.924739
20966,0.06034786
20967,0.24051908
20968,0.890056
20969,0.29906145
20970,0.5254184
20971,0.38812193
20972,0.22491007
20973,0.18767178
20974,0.37861174
20975,0.0820379
20976,0.21941207
20977,0.164017
20978,0.91375303
20979,0.16699821
20980,0.21842189
20981,0.88767123
20982,0.08447954
20983,0.5821666
20984,0.15190913
20985,0.8262746
20986,0.17686151
20987,0.5136194
20988,0.4907639
20989,0.3070703
20990,0.46292153
20991,0.1262794
20992,0.29007262
20993,0.20184991
20994,0.1798106
20995,0.14815184
20996,0.08786092
20997,0.2863424
20998,0.6759442
20999,0.79231405
21000,0.32435846
21001,0.23654313
21002,0.81498706
21003,0.23034866
21004,0.27083054
21005,0.08166864
21006,0.10032508
21007,0.1952667
21008,0.42751807
21009,0.08964936
21010,0.5573169
21011,0.85547596
21012,0.26769376
21013,0.19725789
21014,0.18740533
21015,0.23120695
21016,0.9179293
21017,0.081746146
21018,0.16962904
21019,0.5135609
21020,0.20356332
21021,0.24824911
21022,0.12526327
21023,0.19393612
21024,0.70440143
21025,0.11491089
21026,0.17740883
21027,0.170017
21028,0.885234
21029,0.89954585
21030,0.9290869
21031,0.21377446
21032,0.3120771
21033,0.40093186
21034,0.0714038
21035,0.12800905
21036,0.18107325
21037,0.16453212
21038,0.15626477
21039,0.05772438
21040,0.09553438
21041,0.4323623
21042,0.16196784
21043,0.62195325
21044,0.7524607
21045,0.42399547
21046,0.07956826
21047,0.91230315
21048,0.5445411
21049,0.37782565
21050,0.10285438
21051,0.21027085
21052,0.8341588
21053,0.27814114
21054,0.9739128
21055,0.34203798
21056,0.107911296
21057,0.1873526
21058,0.15753882
21059,0.30997774
21060,0.07464726
21061,0.30687663
21062,0.17241551
21063,0.8408055
21064,0.2486428
21065,0.07174078
21066,0.09958528
21067,0.73619556
21068,0.6524158
21069,0.93789494
21070,0.13328278
21071,0.680261
21072,0.65434015
21073,0.15682673
21074,0.50742984
21075,0.5939234
21076,0.15631773
21077,0.30796906
21078,0.911596
21079,0.1550936
21080,0.17896895
21081,0.15878056
21082,0.50796735
21083,0.033544965
21084,0.2375074
21085,0.18468401
21086,0.1807363
21087,0.26554385
21088,0.51317513
21089,0.114335686
21090,0.18332097
21091,0.5458889
21092,0.4900994
21093,0.81152207
21094,0.30429262
21095,0.67116225
21096,0.3452406
21097,0.09067334
21098,0.5728373
21099,0.18428983
21100,0.2819624
21101,0.21256112
21102,0.15982778
21103,0.44383335
21104,0.09075543
21105,0.545029
21106,0.23439099
21107,0.8800981
21108,0.20097
21109,0.07888698
21110,0.17734107
21111,0.19315931
21112,0.18052001
21113,0.16445027
21114,0.13546057
21115,0.12044013
21116,0.38143584
21117,0.23108205
21118,0.2951347
21119,0.93896663
21120,0.10925892
21121,0.117671356
21122,0.60246235
21123,0.091444634
21124,0.13246436
21125,0.8033229
21126,0.51054096
21127,0.8922016
21128,0.6208682
21129,0.50719607
21130,0.47174928
21131,0.15325963
21132,0.16863614
21133,0.45619574
21134,0.18466036
21135,0.09390677
21136,0.58660674
21137,0.20581093
21138,0.60430926
21139,0.5370027
21140,0.10290944
21141,0.13989218
21142,0.6480228
21143,0.6043458
21144,0.09174194
21145,0.18459661
21146,0.05075719
21147,0.30336273
21148,0.1103587
21149,0.6040813
21150,0.45733517
21151,0.47017425
21152,0.7461904
21153,0.17615886
21154,0.6054722
21155,0.16393848
21156,0.11360049
21157,0.19235887
21158,0.10388682
21159,0.55644906
21160,0.20213102
21161,0.1630239
21162,0.12377659
21163,0.21246281
21164,0.09555228
21165,0.08914404
21166,0.9382473
21167,0.06975324
21168,0.16263904
21169,0.3111184
21170,0.14194123
21171,0.70329857
21172,0.11924087
21173,0.32292444
21174,0.54909515
21175,0.09548395
21176,0.09610514
21177,0.29945207
21178,0.60576105
21179,0.31492165
21180,0.13695644
21181,0.0792375
21182,0.08608485
21183,0.17676249
21184,0.12360859
21185,0.44301158
21186,0.101179086
21187,0.5774046
21188,0.15706061
21189,0.34218803
21190,0.18327817
21191,0.29893035
21192,0.49694765
21193,0.2173966
21194,0.3402369
21195,0.23541783
21196,0.51421356
21197,0.76841575
21198,0.1828503
21199,0.0939121
21200,0.06920748
21201,0.39353898
21202,0.25644884
21203,0.95530313
21204,0.12580702
21205,0.3431697
21206,0.10735204
21207,0.07810385
21208,0.8933433
21209,0.10335876
21210,0.08410257
21211,0.097688034
21212,0.20146964
21213,0.43893793
21214,0.8944895
21215,0.096927024
21216,0.60254455
21217,0.3314802
21218,0.69383204
21219,0.92080843
21220,0.19160143
21221,0.3831695
21222,0.34671322
21223,0.10665356
21224,0.051787317
21225,0.3116169
21226,0.28897595
21227,0.41228265
21228,0.11448579
21229,0.16124955
21230,0.07014724
21231,0.08150151
21232,0.14131275
21233,0.12954369
21234,0.121833876
21235,0.35138097
21236,0.33218998
21237,0.49703336
21238,0.23083505
21239,0.19844043
21240,0.3448102
21241,0.21347661
21242,0.08441295
21243,0.6392807
21244,0.1811152
21245,0.68402696
21246,0.19486223
21247,0.5709762
21248,0.14010273
21249,0.108423926
21250,0.4192535
21251,0.5042725
21252,0.64513886
21253,0.53834
21254,0.12164126
21255,0.50928473
21256,0.08089726
21257,0.17283593
21258,0.10045761
21259,0.81462634
21260,0.15059806
21261,0.17169006
21262,0.50586796
21263,0.13146771
21264,0.5779575
21265,0.1480453
21266,0.35735345
21267,0.12551524
21268,0.09979224
21269,0.07507803
21270,0.16440935
21271,0.8395944
21272,0.15172087
21273,0.929694
21274,0.4495481
21275,0.40622845
21276,0.14490035
21277,0.11727919
21278,0.29830658
21279,0.13331307
21280,0.0660354
21281,0.13771378
21282,0.08481947
21283,0.2880055
21284,0.24034882
21285,0.13991109
21286,0.07870612
21287,0.12868291
21288,0.11422142
21289,0.07091274
21290,0.174177
21291,0.28503108
21292,0.23916708
21293,0.14852627
21294,0.7372422
21295,0.19431275
21296,0.17877877
21297,0.16407521
21298,0.07928134
21299,0.64490825
21300,0.80897886
21301,0.53717875
21302,0.1622068
21303,0.41322538
21304,0.16826089
21305,0.103494644
21306,0.5552193
21307,0.23949555
21308,0.25389728
21309,0.1557683
21310,0.114036545
21311,0.23147431
21312,0.07528634
21313,0.59132034
21314,0.114364274
21315,0.49817264
21316,0.93414646
21317,0.8290353
21318,0.659476
21319,0.12057037
21320,0.16309708
21321,0.14879668
21322,0.37987694
21323,0.49356708
21324,0.10358839
21325,0.15017503
21326,0.48326525
21327,0.17152756
21328,0.41366807
21329,0.17841786
21330,0.13123587
21331,0.19849466
21332,0.72808826
21333,0.35868427
21334,0.90601337
21335,0.18995589
21336,0.7684297
21337,0.2095396
21338,0.23877524
21339,0.13278264
21340,0.12709984
21341,0.94700253
21342,0.6247271
21343,0.12936088
21344,0.5687331
21345,0.037201684
21346,0.095880955
21347,0.29691646
21348,0.244895
21349,0.5690231
21350,0.065994844
21351,0.9895503
21352,0.17934331
21353,0.6843933
21354,0.34297892
21355,0.11543996
21356,0.67844534
21357,0.3760101
21358,0.8386382
21359,0.072666265
21360,0.40330157
21361,0.1564625
21362,0.1461674
21363,0.13262238
21364,0.21116738
21365,0.23884468
21366,0.12532479
21367,0.139806
21368,0.47791848
21369,0.24554747
21370,0.91992474
21371,0.19834256
21372,0.12061281
21373,0.110868715
21374,0.09625552
21375,0.15407227
21376,0.9373192
21377,0.12258602
21378,0.17276044
21379,0.14667904
21380,0.66505563
21381,0.3567662
21382,0.19422866
21383,0.15896502
21384,0.68684685
21385,0.22294538
21386,0.36662978
21387,0.6000874
21388,0.48269343
21389,0.55957794
21390,0.9592661
21391,0.15569676
21392,0.099516384
21393,0.13255207
21394,0.32032806
21395,0.08916962
21396,0.94562584
21397,0.09761355
21398,0.3713683
21399,0.60442424
21400,0.14492865
21401,0.88983124
21402,0.07458731
21403,0.37816516
21404,0.20509835
21405,0.071564764
21406,0.09794851
21407,0.1645413
21408,0.6206864
21409,0.17357269
21410,0.065334305
21411,0.33668476
21412,0.4394712
21413,0.7478629
21414,0.49317056
21415,0.3583011
21416,0.07833417
21417,0.33748993
21418,0.19882843
21419,0.13904451
21420,0.95100796
21421,0.352418
21422,0.56828487
21423,0.07542978
21424,0.3846342
21425,0.24418312
21426,0.13872401
21427,0.127622
21428,0.1601255
21429,0.1899585
21430,0.6876419
21431,0.58066756
21432,0.111026786
21433,0.9278131
21434,0.07372
21435,0.9353656
21436,0.22616355
21437,0.1521353
21438,0.11801297
21439,0.09221803
21440,0.49177578
21441,0.42969397
21442,0.101206444
21443,0.20444731
21444,0.5916712
21445,0.64136934
21446,0.63356835
21447,0.626184
21448,0.10617755
21449,0.22095017
21450,0.10448611
21451,0.32778725
21452,0.17241171
21453,0.8146704
21454,0.074310906
21455,0.3127512
21456,0.1033169
21457,0.34199914
21458,0.46889862
21459,0.21394189
21460,0.21872905
21461,0.5066275
21462,0.37578627
21463,0.48460892
21464,0.50268334
21465,0.0587481
21466,0.3939667
21467,0.0666153
21468,0.12526758
21469,0.1385354
21470,0.10047029
21471,0.22764044
21472,0.062795065
21473,0.117997006
21474,0.081153885
21475,0.38958162
21476,0.4103064
21477,0.14395094
21478,0.14393693
21479,0.111818224
21480,0.18870711
21481,0.13854037
21482,0.53043747
21483,0.33599502
21484,0.17139244
21485,0.20511308
21486,0.09793989
21487,0.10781002
21488,0.1343255
21489,0.103595
21490,0.9328582
21491,0.66550696
21492,0.767121
21493,0.088323
21494,0.20724718
21495,0.10839206
21496,0.15588959
21497,0.32331446
21498,0.5433253
21499,0.9195302
21500,0.52100825
21501,0.5568353
21502,0.34316197
21503,0.095885955
21504,0.9559657
21505,0.70537204
21506,0.09817332
21507,0.49760342
21508,0.11384127
21509,0.22242439
21510,0.18004197
21511,0.3437676
21512,0.3951655
21513,0.37740305
21514,0.16334534
21515,0.6052847
21516,0.13878272
21517,0.7760277
21518,0.59187615
21519,0.12056356
21520,0.19007666
21521,0.12863044
21522,0.16356564
21523,0.21413809
21524,0.9531553
21525,0.091017574
21526,0.3066489
21527,0.18839364
21528,0.60970205
21529,0.8627852
21530,0.077490054
21531,0.35930848
21532,0.098122306
21533,0.45895317
21534,0.22899806
21535,0.060844723
21536,0.12389418
21537,0.23827189
21538,0.08158001
21539,0.146995
21540,0.6573385
21541,0.335886
21542,0.24170487
21543,0.11881289
21544,0.20262252
21545,0.1822777
21546,0.2258617
21547,0.42429078
21548,0.2855785
21549,0.14538729
21550,0.23350221
21551,0.26322192
21552,0.09586214
21553,0.10428916
21554,0.2023679
21555,0.7606168
21556,0.27669737
21557,0.22695354
21558,0.23010668
21559,0.6377183
21560,0.322262
21561,0.91255355
21562,0.16372961
21563,0.13233563
21564,0.07407005
21565,0.27856037
21566,0.12742263
21567,0.3970706
21568,0.14763805
21569,0.16386466
21570,0.74716794
21571,0.33595604
21572,0.14521714
21573,0.18687361
21574,0.068462364
21575,0.14186421
21576,0.23702703
21577,0.7191307
21578,0.23171414
21579,0.26102978
21580,0.54737484
21581,0.13544042
21582,0.18363228
21583,0.10192748
21584,0.09940385
21585,0.19136216
21586,0.60944974
21587,0.115854785
21588,0.049823787
21589,0.43417457
21590,0.14007504
21591,0.26697293
21592,0.62063885
21593,0.09239044
21594,0.20655033
21595,0.9952169
21596,0.1094731
21597,0.28242612
21598,0.58336186
21599,0.1115189
21600,0.2748173
21601,0.13230719
21602,0.44835111
21603,0.085867964
21604,0.79321295
21605,0.25911915
21606,0.14296418
21607,0.26907322
21608,0.24406976
21609,0.08133368
21610,0.6612576
21611,0.5516044
21612,0.1726133
21613,0.22585213
21614,0.18112946
21615,0.08636471
21616,0.20097989
21617,0.14367382
21618,0.8967781
21619,0.17249793
21620,0.3106464
21621,0.15110296
21622,0.20207404
21623,0.6766817
21624,0.7998893
21625,0.06228047
21626,0.11174792
21627,0.8909501
21628,0.16315976
21629,0.20669405
21630,0.2988651
21631,0.66521305
21632,0.10095931
21633,0.39537612
21634,0.6373227
21635,0.2042834
21636,0.17662491
21637,0.56298566
21638,0.10998077
21639,0.1124714
21640,0.13962199
21641,0.88829124
21642,0.5295254
21643,0.27233964
21644,0.1305948
21645,0.13693547
21646,0.12018029
21647,0.2068602
21648,0.12497528
21649,0.12267236
21650,0.24492216
21651,0.08788141
21652,0.60973096
21653,0.11096595
21654,0.5632192
21655,0.25573847
21656,0.48478416
21657,0.76934767
21658,0.37058038
21659,0.29239255
21660,0.2431369
21661,0.2131456
21662,0.45277366
21663,0.07310324
21664,0.5835416
21665,0.16663808
21666,0.0862976
21667,0.096776895
21668,0.14299455
21669,0.08842736
21670,0.7824141
21671,0.044135626
21672,0.29451963
21673,0.1591112
21674,0.5797781
21675,0.078514025
21676,0.107479915
21677,0.11068708
21678,0.13508494
21679,0.2606027
21680,0.08536371
21681,0.15921694
21682,0.05097497
21683,0.11579453
21684,0.13023813
21685,0.200737
21686,0.31444624
21687,0.6739108
21688,0.41438782
21689,0.21466266
21690,0.9291811
21691,0.103762195
21692,0.3758025
21693,0.08205195
21694,0.9193954
21695,0.26081416
21696,0.19342601
21697,0.17195058
21698,0.06935078
21699,0.76450586
21700,0.16301534
21701,0.14818428
21702,0.23475386
21703,0.1665907
21704,0.23874901
21705,0.12956539
21706,0.20245361
21707,0.6812605
21708,0.16968486
21709,0.37224773
21710,0.13577253
21711,0.31528237
21712,0.56984067
21713,0.12778442
21714,0.07670812
21715,0.37572894
21716,0.05921865
21717,0.16276807
21718,0.089269936
21719,0.2508936
21720,0.20014285
21721,0.47132033
21722,0.21714024
21723,0.4199108
21724,0.14771934
21725,0.15066634
21726,0.07770227
21727,0.11119017
21728,0.45718697
21729,0.31050423
21730,0.14841354
21731,0.6517013
21732,0.21200278
21733,0.15002403
21734,0.17082664
21735,0.29114082
21736,0.17608011
21737,0.7861049
21738,0.28554198
21739,0.055074282
21740,0.11748546
21741,0.3868315
21742,0.1751245
21743,0.2987035
21744,0.8646846
21745,0.16887492
21746,0.20213702
21747,0.10790124
21748,0.5074829
21749,0.21777931
21750,0.25787887
21751,0.9289335
21752,0.41916925
21753,0.7507245
21754,0.8575073
21755,0.15271933
21756,0.16043627
21757,0.05412464
21758,0.21069384
21759,0.71157515
21760,0.90414655
21761,0.054986823
21762,0.8990339
21763,0.15920381
21764,0.22208346
21765,0.0761355
21766,0.6063515
21767,0.18432885
21768,0.6207075
21769,0.50255
21770,0.46584213
21771,0.14196444
21772,0.13529143
21773,0.30536884
21774,0.10921201
21775,0.5262761
21776,0.07651912
21777,0.08987102
21778,0.52944744
21779,0.2082344
21780,0.81662315
21781,0.9230639
21782,0.25308114
21783,0.10840363
21784,0.50148714
21785,0.7005486
21786,0.64300865
21787,0.12925427
21788,0.43254286
21789,0.3375292
21790,0.1459876
21791,0.24745059
21792,0.95219207
21793,0.62770975
21794,0.46436438
21795,0.3008727
21796,0.16941167
21797,0.266943
21798,0.4985434
21799,0.14179248
21800,0.06417577
21801,0.45373422
21802,0.19328447
21803,0.44767657
21804,0.20788741
21805,0.33768898
21806,0.15702656
21807,0.23683183
21808,0.056186054
21809,0.1353952
21810,0.10544583
21811,0.13877825
21812,0.120914854
21813,0.8887502
21814,0.14573517
21815,0.106027454
21816,0.14178656
21817,0.07918884
21818,0.6825434
21819,0.6952015
21820,0.2755906
21821,0.17859082
21822,0.10485643
21823,0.16596985
21824,0.06969917
21825,0.15542433
21826,0.4599851
21827,0.16167335
21828,0.60370886
21829,0.08997607
21830,0.3213558
21831,0.6335218
21832,0.1420484
21833,0.16483419
21834,0.1843373
21835,0.11180601
21836,0.39975196
21837,0.100989655
21838,0.60841346
21839,0.33714104
21840,0.10420541
21841,0.631465
21842,0.47615612
21843,0.94522274
21844,0.13947448
21845,0.1882751
21846,0.688922
21847,0.12417532
21848,0.25802833
21849,0.70353913
21850,0.13306603
21851,0.12767473
21852,0.09092008
21853,0.60931563
21854,0.8865435
21855,0.39986053
21856,0.23450917
21857,0.52566373
21858,0.1807906
21859,0.39519423
21860,0.29117045
21861,0.5649897
21862,0.9358704
21863,0.19178942
21864,0.21493936
21865,0.06371027
21866,0.55426705
21867,0.31354877
21868,0.18583281
21869,0.16070876
21870,0.1295646
21871,0.36022785
21872,0.89191866
21873,0.3425875
21874,0.13212372
21875,0.10661296
21876,0.23900062
21877,0.17015131
21878,0.16589686
21879,0.90005755
21880,0.3079544
21881,0.09241227
21882,0.26810732
21883,0.21010381
21884,0.14174974
21885,0.33632678
21886,0.119762875
21887,0.11305296
21888,0.5153482
21889,0.5584777
21890,0.11097341
21891,0.13137642
21892,0.97567487
21893,0.35176042
21894,0.48983315
21895,0.073777065
21896,0.17703031
21897,0.063335896
21898,0.16980845
21899,0.084558845
21900,0.099254124
21901,0.14700198
21902,0.52738476
21903,0.37740305
21904,0.24025798
21905,0.15378891
21906,0.395347
21907,0.24253154
21908,0.18334885
21909,0.11751117
21910,0.6736021
21911,0.116952285
21912,0.20249565
21913,0.23982166
21914,0.37740305
21915,0.15105493
21916,0.18249978
21917,0.19225855
21918,0.5831871
21919,0.10619436
21920,0.48808378
21921,0.32181656
21922,0.31340468
21923,0.5900519
21924,0.4448315
21925,0.29825544
21926,0.117341496
21927,0.1769161
21928,0.97096723
21929,0.38158056
21930,0.1641246
21931,0.21172543
21932,0.07119932
21933,0.5630127
21934,0.2585028
21935,0.78506315
21936,0.20785181
21937,0.15018201
21938,0.33306688
21939,0.12668805
21940,0.88799465
21941,0.15047553
21942,0.34785706
21943,0.25105327
21944,0.6896485
21945,0.16171381
21946,0.15621045
21947,0.7555571
21948,0.17570491
21949,0.87966454
21950,0.43046486
21951,0.53465116
21952,0.23025118
21953,0.106822774
21954,0.13574263
21955,0.14566281
21956,0.15690811
21957,0.27214962
21958,0.2386528
21959,0.15493254
21960,0.90565526
21961,0.47006303
21962,0.105795674
21963,0.17484927
21964,0.3588794
21965,0.09764146
21966,0.3901112
21967,0.13756514
21968,0.21482201
21969,0.19874017
21970,0.08996021
21971,0.76974154
21972,0.9341557
21973,0.22836876
21974,0.10475184
21975,0.4014615
21976,0.11043059
21977,0.12463507
21978,0.07023686
21979,0.17316034
21980,0.4888748
21981,0.1987748
21982,0.11689476
21983,0.45916918
21984,0.73119867
21985,0.5799464
21986,0.23232709
21987,0.1706142
21988,0.14189547
21989,0.2127598
21990,0.15573321
21991,0.18720376
21992,0.1271237
21993,0.45167518
21994,0.16235292
21995,0.93310165
21996,0.12516819
21997,0.11105993
21998,0.4764551
21999,0.92798555
22000,0.11460728
22001,0.21457903
22002,0.36759228
22003,0.19751407
22004,0.14908291
22005,0.1315868
22006,0.18153983
22007,0.11350892
22008,0.4182115
22009,0.11294994
22010,0.2355453
22011,0.5369172
22012,0.16821301
22013,0.14616705
22014,0.10746745
22015,0.22962552
22016,0.09914393
22017,0.1255555
22018,0.102234095
22019,0.17105532
22020,0.12973505
22021,0.26668414
22022,0.08288686
22023,0.46113175
22024,0.9014288
22025,0.04809259
22026,0.36027023
22027,0.19962862
22028,0.17940128
22029,0.1003962
22030,0.88911927
22031,0.3135468
22032,0.107369184
22033,0.32637677
22034,0.18101239
22035,0.13165002
22036,0.23002341
22037,0.38875633
22038,0.54613113
22039,0.23698986
22040,0.1621268
22041,0.19105385
22042,0.13753207
22043,0.62766755
22044,0.7858298
22045,0.14607865
22046,0.15800595
22047,0.087789975
22048,0.23310994
22049,0.15657838
22050,0.10443182
22051,0.4907868
22052,0.18851815
22053,0.24455658
22054,0.93887365
22055,0.104409374
22056,0.29877126
22057,0.96922284
22058,0.22943546
22059,0.17082764
22060,0.25540057
22061,0.2405547
22062,0.65643585
22063,0.06588175
22064,0.08655536
22065,0.16176237
22066,0.7728888
22067,0.08320539
22068,0.22747687
22069,0.111820854
22070,0.10787871
22071,0.18767409
22072,0.13672298
22073,0.12103392
22074,0.13784684
22075,0.18114023
22076,0.6714459
22077,0.18189883
22078,0.61362076
22079,0.3915431
22080,0.32956713
22081,0.5675723
22082,0.0936862
22083,0.6865432
22084,0.92059046
22085,0.1095679
22086,0.4940668
22087,0.12247707
22088,0.122977614
22089,0.094755545
22090,0.62504154
22091,0.38301072
22092,0.12762927
22093,0.08810743
22094,0.40383732
22095,0.15640667
22096,0.12830779
22097,0.26633218
22098,0.7828938
22099,0.772189
22100,0.32137012
22101,0.15850334
22102,0.60205823
22103,0.31775203
22104,0.15803854
22105,0.87302715
22106,0.40942246
22107,0.27943337
22108,0.1245265
22109,0.1732152
22110,0.107187934
22111,0.68715787
22112,0.21428487
22113,0.17070189
22114,0.097025864
22115,0.13228244
22116,0.35067677
22117,0.08053
22118,0.18277341
22119,0.23210342
22120,0.62615174
22121,0.13711165
22122,0.09221218
22123,0.15281321
22124,0.11679273
22125,0.53446794
22126,0.34168008
22127,0.6694425
22128,0.4117651
22129,0.15307091
22130,0.08883503
22131,0.101245806
22132,0.07230576
22133,0.23485059
22134,0.9627863
22135,0.7445851
22136,0.21890277
22137,0.10783136
22138,0.7221651
22139,0.04341861
22140,0.16284685
22141,0.15610228
22142,0.16320072
22143,0.094194636
22144,0.89032674
22145,0.7506221
22146,0.18104509
22147,0.2799695
22148,0.09636559
22149,0.12551536
22150,0.5789865
22151,0.43294388
22152,0.18505166
22153,0.6857009
22154,0.28257945
22155,0.18373466
22156,0.25170687
22157,0.09742695
22158,0.17310621
22159,0.2941652
22160,0.24351168
22161,0.17172097
22162,0.5001671
22163,0.1700605
22164,0.3170666
22165,0.17125261
22166,0.108325005
22167,0.16860294
22168,0.5456419
22169,0.0913981
22170,0.35256687
22171,0.5238226
22172,0.39218143
22173,0.25767505
22174,0.17097978
22175,0.29804787
22176,0.5834185
22177,0.12242935
22178,0.46669358
22179,0.30572292
22180,0.16055678
22181,0.18265566
22182,0.29718313
22183,0.1864222
22184,0.45139262
22185,0.11063573
22186,0.08859484
22187,0.57602954
22188,0.07559683
22189,0.092699505
22190,0.17423636
22191,0.16494745
22192,0.13793747
22193,0.75767803
22194,0.16412808
22195,0.10535805
22196,0.73866093
22197,0.5596595
22198,0.13006625
22199,0.5948608
22200,0.095717356
22201,0.24148783
22202,0.15566094
22203,0.14078891
22204,0.24429497
22205,0.37107015
22206,0.15855932
22207,0.09686281
22208,0.24146466
22209,0.985328
22210,0.16074547
22211,0.08590471
22212,0.0470994
22213,0.1807698
22214,0.15374577
22215,0.09823693
22216,0.34123722
22217,0.5751375
22218,0.10738038
22219,0.12594487
22220,0.18458615
22221,0.8511354
22222,0.31876528
22223,0.13851376
22224,0.35981444
22225,0.1387128
22226,0.25100124
22227,0.62428826
22228,0.5020348
22229,0.119041555
22230,0.87742317
22231,0.7248914
22232,0.43362156
22233,0.1371818
22234,0.5285847
22235,0.38343236
22236,0.9541149
22237,0.8956677
22238,0.4455471
22239,0.07256135
22240,0.13669866
22241,0.9076822
22242,0.668985
22243,0.1667654
22244,0.18965049
22245,0.6769371
22246,0.20837222
22247,0.20721363
22248,0.09135526
22249,0.120193
22250,0.2526977
22251,0.68223953
22252,0.23541808
22253,0.790159
22254,0.18674645
22255,0.12093289
22256,0.14419389
22257,0.124292836
22258,0.9606659
22259,0.51488626
22260,0.09889477
22261,0.18070257
22262,0.087551996
22263,0.16338652
22264,0.2760447
22265,0.10483562
22266,0.110310204
22267,0.58702064
22268,0.90738094
22269,0.9268084
22270,0.17187572
22271,0.31888
22272,0.21495105
22273,0.13343996
22274,0.22762065
22275,0.22028048
22276,0.1393786
22277,0.35746825
22278,0.37547714
22279,0.09579047
22280,0.1480121
22281,0.33698615
22282,0.16346729
22283,0.45573345
22284,0.11261002
22285,0.24799593
