Id,Probability
6257,0.016596181
6258,0.468628
6259,0.044389296
6260,0.048587285
6261,0.016596181
6262,0.04476332
6263,0.007652212
6264,0.17883518
6265,0.05239546
6266,0.3114472
6267,0.044207446
6268,0.04460885
6269,0.044289935
6270,0.016596181
6271,0.020650415
6272,0.04586516
6273,0.045058478
6274,0.04652347
6275,0.09394816
6276,0.016596181
6277,0.016596181
6278,0.0017564377
6279,0.008362941
6280,0.36980844
6281,0.038438223
6282,0.022065837
6283,0.045910172
6284,0.016596181
6285,0.017808
6286,0.046863284
6287,0.043755762
6288,0.049195074
6289,0.023216518
6290,0.016596181
6291,0.00876695
6292,0.028467013
6293,0.027027156
6294,0.016596181
6295,0.011469862
6296,0.21011853
6297,0.01409691
6298,0.016596181
6299,0.016596181
6300,0.010020759
6301,0.024942338
6302,0.016596181
6303,0.044409472
6304,0.043631822
6305,0.021660812
6306,0.016935557
6307,0.009384094
6308,0.016596181
6309,0.046105392
6310,0.016596181
6311,0.0442893
6312,0.01917698
6313,0.0097301295
6314,0.08518364
6315,0.11925905
6316,0.0155639155
6317,0.016596181
6318,0.017547034
6319,0.12992044
6320,0.012111803
6321,0.007879233
6322,0.04570885
6323,0.018030902
6324,0.016596181
6325,0.016596181
6326,0.016596181
6327,0.022185678
6328,0.04639603
6329,0.073380835
6330,0.09940018
6331,0.008260273
6332,0.003115805
6333,0.044056907
6334,0.007406932
6335,0.025003832
6336,0.07576231
6337,0.044906627
6338,0.017095096
6339,0.0075685545
6340,0.044154663
6341,0.016596181
6342,0.016596181
6343,0.044000536
6344,0.045035638
6345,0.045398995
6346,0.011273002
6347,0.044104412
6348,0.026314337
6349,0.62473667
6350,0.053922746
6351,0.044016887
6352,0.0030416227
6353,0.04742609
6354,0.027509565
6355,0.044362616
6356,0.044236165
6357,0.04699901
6358,0.052254006
6359,0.21011853
6360,0.045371372
6361,0.093769476
6362,0.2428225
6363,0.01393444
6364,0.009977276
6365,0.016596181
6366,0.3359118
6367,0.052790683
6368,0.008803316
6369,0.047160204
6370,0.34633586
6371,0.04863075
6372,0.016596181
6373,0.079284266
6374,0.016596181
6375,0.045231026
6376,0.05494576
6377,0.001730199
6378,0.018984672
6379,0.021379378
6380,0.05082119
6381,0.00968742
6382,0.046459105
6383,0.06598841
6384,0.011992427
6385,0.0453966
6386,0.057208464
6387,0.052084938
6388,0.016933667
6389,0.026107313
6390,0.034455195
6391,0.033305947
6392,0.29363757
6393,0.0067215464
6394,0.016596181
6395,0.034758348
6396,0.016596181
6397,0.016596181
6398,0.35596868
6399,0.016596181
6400,0.47820297
6401,0.044683192
6402,0.03786102
6403,0.09791276
6404,0.33581254
6405,0.04585965
6406,0.016596181
6407,0.017896606
6408,0.04947063
6409,0.2637463
6410,0.039985925
6411,0.34040448
6412,0.016730374
6413,0.002130808
6414,0.044213764
6415,0.04622572
6416,0.007876707
6417,0.013330915
6418,0.38516015
6419,0.045215905
6420,0.008342348
6421,0.043896053
6422,0.044887837
6423,0.08724914
6424,0.048354387
6425,0.038217515
6426,0.00242757
6427,0.009951742
6428,0.02212149
6429,0.00804418
6430,0.04555674
6431,0.014048876
6432,0.3071938
6433,0.12260452
6434,0.02496959
6435,0.008868982
6436,0.016596181
6437,0.0303788
6438,0.041148122
6439,0.0346531
6440,0.014228397
6441,0.046472717
6442,0.046256073
6443,0.009554858
6444,0.040262427
6445,0.016596181
6446,0.013369153
6447,0.012236236
6448,0.03552607
6449,0.044471417
6450,0.33079758
6451,0.008091001
6452,0.046354856
6453,0.44050643
6454,0.008883853
6455,0.34719548
6456,0.043878835
6457,0.016596181
6458,0.15911815
6459,0.044373043
6460,0.04547024
6461,0.020111904
6462,0.030092569
6463,0.016596181
6464,0.0021257924
6465,0.043492224
6466,0.016596181
6467,0.016596181
6468,0.011455739
6469,0.5984956
6470,0.030122863
6471,0.046346474
6472,0.24421449
6473,0.03940982
6474,0.3064819
6475,0.29452157
6476,0.003538898
6477,0.016596181
6478,0.0517061
6479,0.048601482
6480,0.04592216
6481,0.044925865
6482,0.059264127
6483,0.057569653
6484,0.045310095
6485,0.18286583
6486,0.2981013
6487,0.016596181
6488,0.054544978
6489,0.16509387
6490,0.088753685
6491,0.01791086
6492,0.046321165
6493,0.5116109
6494,0.052601688
6495,0.047466107
6496,0.041883137
6497,0.016596181
6498,0.1985027
6499,0.02844181
6500,0.045833293
6501,0.044893626
6502,0.016596181
6503,0.016596181
6504,0.38172606
6505,0.3434196
6506,0.019013759
6507,0.016596181
6508,0.04680309
6509,0.016596181
6510,0.045001496
6511,0.18009543
6512,0.4014436
6513,0.04986765
6514,0.5030246
6515,0.077222735
6516,0.044111826
6517,0.016596181
6518,0.048541438
6519,0.23710133
6520,0.044086486
6521,0.046877354
6522,0.043962453
6523,0.016596181
6524,0.043651998
6525,0.036288265
6526,0.045102313
6527,0.016596181
6528,0.016596181
6529,0.016596181
6530,0.016596181
6531,0.018476
6532,0.045048032
6533,0.0025561326
6534,0.04503198
6535,0.02167535
6536,0.043860245
6537,0.04452203
6538,0.022364289
6539,0.044686146
6540,0.044168778
6541,0.076043285
6542,0.025443368
6543,0.027208405
6544,0.05519367
6545,0.045624904
6546,0.044404075
6547,0.028084747
6548,0.026455864
6549,0.017240208
6550,0.04384875
6551,0.016596181
6552,0.032023016
6553,0.0264515
6554,0.011813812
6555,0.011147294
6556,0.08827392
6557,0.122710094
6558,0.0048298063
6559,0.016596181
6560,0.014390942
6561,0.042058457
6562,0.0116449585
6563,0.016596181
6564,0.016596181
6565,0.044032022
6566,0.016596181
6567,0.011426131
6568,0.016596181
6569,0.016187241
6570,0.05522874
6571,0.11523183
6572,0.044531837
6573,0.12030383
6574,0.04653272
6575,0.0027005058
6576,0.016596181
6577,0.042857956
6578,0.5362774
6579,0.04766834
6580,0.025518337
6581,0.016596181
6582,0.012829968
6583,0.3376659
6584,0.17273875
6585,0.016596181
6586,0.36838904
6587,0.016596181
6588,0.20065808
6589,0.04564791
6590,0.121018335
6591,0.046335455
6592,0.04468535
6593,0.044874676
6594,0.016596181
6595,0.04441476
6596,0.04500999
6597,0.044422425
6598,0.013264396
6599,0.0235546
6600,0.04463392
6601,0.04476287
6602,0.04394497
6603,0.016596181
6604,0.04409992
6605,0.0027110376
6606,0.010253518
6607,0.08537371
6608,0.043735813
6609,0.016596181
6610,0.45699626
6611,0.29982957
6612,0.07547042
6613,0.01148067
6614,0.013724042
6615,0.045670968
6616,0.0071577313
6617,0.073391095
6618,0.016596181
6619,0.04373068
6620,0.0458509
6621,0.018761834
6622,0.3095162
6623,0.19669317
6624,0.016596181
6625,0.30901524
6626,0.036020987
6627,0.07185527
6628,0.016596181
6629,0.016596181
6630,0.043972865
6631,0.050650258
6632,0.016596181
6633,0.044738468
6634,0.016596181
6635,0.016596181
6636,0.062830046
6637,0.04594613
6638,0.025390344
6639,0.04482963
6640,0.016596181
6641,0.045308907
6642,0.038990695
6643,0.016596181
6644,0.012371292
6645,0.04365961
6646,0.23019831
6647,0.04451347
6648,0.2809005
6649,0.044805095
6650,0.1256529
6651,0.0059146737
6652,0.032645907
6653,0.016596181
6654,0.009238335
6655,0.040380314
6656,0.012667543
6657,0.082126014
6658,0.016596181
6659,0.054625876
6660,0.044549417
6661,0.009570286
6662,0.09302786
6663,0.30051306
6664,0.016596181
6665,0.0072703655
6666,0.31552365
6667,0.04835296
6668,0.064521685
6669,0.016596181
6670,0.044186972
6671,0.009214948
6672,0.04347739
6673,0.17910792
6674,0.652349
6675,0.081218086
6676,0.016596181
6677,0.29843158
6678,0.024506267
6679,0.016596181
6680,0.11712976
6681,0.016596181
6682,0.044329755
6683,0.012561908
6684,0.046105172
6685,0.022897394
6686,0.0483545
6687,0.016596181
6688,0.048825834
6689,0.011271238
6690,0.19425717
6691,0.044204656
6692,0.016596181
6693,0.013859378
6694,0.060241517
6695,0.00938999
6696,0.04389343
6697,0.30321774
6698,0.04977455
6699,0.016596181
6700,0.013337723
6701,0.0075084274
6702,0.045146912
6703,0.04520085
6704,0.016596181
6705,0.13995485
6706,0.016596181
6707,0.21066052
6708,0.40104645
6709,0.0025981413
6710,0.016596181
6711,0.04781062
6712,0.043465454
6713,0.25855753
6714,0.016596181
6715,0.2761524
6716,0.043653246
6717,0.060985517
6718,0.025614554
6719,0.008057021
6720,0.031622864
6721,0.012531023
6722,0.032443207
6723,0.044949472
6724,0.016596181
6725,0.2856671
6726,0.08117342
6727,0.023647908
6728,0.0026706378
6729,0.016596181
6730,0.045499906
6731,0.030035455
6732,0.071139164
6733,0.045717586
6734,0.009059525
6735,0.020976586
6736,0.06468772
6737,0.044411924
6738,0.007366635
6739,0.044059604
6740,0.016596181
6741,0.04409619
6742,0.0084839035
6743,0.043749914
6744,0.11589008
6745,0.0519162
6746,0.16492456
6747,0.043680247
6748,0.016596181
6749,0.044928893
6750,0.022588635
6751,0.016596181
6752,0.016596181
6753,0.016596181
6754,0.0500733
6755,0.016596181
6756,0.04554024
6757,0.016596181
6758,0.0020751967
6759,0.016596181
6760,0.016596181
6761,0.017404636
6762,0.018690772
6763,0.27305508
6764,0.0128364
6765,0.06268891
6766,0.02185818
6767,0.014708615
6768,0.61348355
6769,0.048821073
6770,0.043493636
6771,0.14017801
6772,0.016596181
6773,0.028220596
6774,0.016596181
6775,0.14522089
6776,0.030670548
6777,0.016596181
6778,0.12039723
6779,0.02871001
6780,0.30074823
6781,0.0069559743
6782,0.08560231
6783,0.043863583
6784,0.0065636546
6785,0.016596181
6786,0.0057781837
6787,0.04643841
6788,0.011593592
6789,0.016596181
6790,0.0020088302
6791,0.04662159
6792,0.119903274
6793,0.0439744
6794,0.016596181
6795,0.012073938
6796,0.035540774
6797,0.04668339
6798,0.046920046
6799,0.016596181
6800,0.026493613
6801,0.24006352
6802,0.3605926
6803,0.31018305
6804,0.04367413
6805,0.044560555
6806,0.037314467
6807,0.016596181
6808,0.00974736
6809,0.0440267
6810,0.04433009
6811,0.016596181
6812,0.043909077
6813,0.023376612
6814,0.0020431962
6815,0.06873068
6816,0.010833492
6817,0.011536504
6818,0.010292323
6819,0.044733223
6820,0.0939379
6821,0.0023289972
6822,0.037180472
6823,0.08361994
6824,0.017254723
6825,0.016596181
6826,0.012109384
6827,0.008813215
6828,0.066502534
6829,0.020301325
6830,0.042177584
6831,0.016596181
6832,0.29029804
6833,0.07860349
6834,0.013822936
6835,0.049750127
6836,0.026575195
6837,0.047717083
6838,0.045913387
6839,0.002025879
6840,0.25024167
6841,0.04416663
6842,0.044385705
6843,0.017313344
6844,0.009001803
6845,0.016596181
6846,0.016596181
6847,0.031154135
6848,0.008754279
6849,0.056756895
6850,0.22109336
6851,0.006744896
6852,0.012910819
6853,0.04448843
6854,0.016596181
6855,0.044445045
6856,0.016596181
6857,0.57528067
6858,0.016596181
6859,0.035885245
6860,0.017255241
6861,0.04453679
6862,0.0018580157
6863,0.09594537
6864,0.13999306
6865,0.01851569
6866,0.02089334
6867,0.081865996
6868,0.055614904
6869,0.009711861
6870,0.040315904
6871,0.016596181
6872,0.073287055
6873,0.050538644
6874,0.06418837
6875,0.020334847
6876,0.32373047
6877,0.045551643
6878,0.22124945
6879,0.016596181
6880,0.044015236
6881,0.033298198
6882,0.050396744
6883,0.016596181
6884,0.056039326
6885,0.016637469
6886,0.013345701
6887,0.26809686
6888,0.02348688
6889,0.016596181
6890,0.016596181
6891,0.07136366
6892,0.04260349
6893,0.016596181
6894,0.0076028504
6895,0.016596181
6896,0.37526336
6897,0.022271449
6898,0.045190547
6899,0.04392552
6900,0.016596181
6901,0.7871416
6902,0.020634485
6903,0.08314098
6904,0.016596181
6905,0.049952365
6906,0.05353205
6907,0.02760507
6908,0.016596181
6909,0.01214558
6910,0.010366528
6911,0.05037356
6912,0.04365387
6913,0.046836976
6914,0.05058392
6915,0.043809295
6916,0.013787633
6917,0.011621684
6918,0.0039995923
6919,0.016596181
6920,0.0037816921
6921,0.3109419
6922,0.22545113
6923,0.048243675
6924,0.04515496
6925,0.0135963205
6926,0.034904722
6927,0.012417882
6928,0.016596181
6929,0.007123317
6930,0.043895386
6931,0.043972574
6932,0.035392508
6933,0.046910703
6934,0.028155636
6935,0.024150452
6936,0.016596181
6937,0.016596181
6938,0.034603506
6939,0.016596181
6940,0.016596181
6941,0.0026542256
6942,0.04489184
6943,0.04694328
6944,0.045723006
6945,0.21011853
6946,0.04312209
6947,0.2165851
6948,0.4794229
6949,0.024492376
6950,0.047064874
6951,0.018158507
6952,0.016596181
6953,0.023876373
6954,0.02705563
6955,0.08509579
6956,0.016596181
6957,0.018900901
6958,0.018497596
6959,0.047268674
6960,0.016816633
6961,0.016596181
6962,0.108010046
6963,0.016596181
6964,0.0032938856
6965,0.010408472
6966,0.032138158
6967,0.019663887
6968,0.13316132
6969,0.13746351
6970,0.04590262
6971,0.28400952
6972,0.43080783
6973,0.047340404
6974,0.0061266795
6975,0.22032824
6976,0.016596181
6977,0.045839928
6978,0.04586489
6979,0.016596181
6980,0.013596429
6981,0.010691873
6982,0.043732118
6983,0.04359202
6984,0.045288224
6985,0.048909884
6986,0.044147138
6987,0.012966065
6988,0.016779574
6989,0.036813267
6990,0.024680628
6991,0.043588772
6992,0.16213866
6993,0.012656054
6994,0.016596181
6995,0.022737177
6996,0.016596181
6997,0.016596181
6998,0.0071141263
6999,0.34453517
7000,0.032804232
7001,0.06578405
7002,0.045714498
7003,0.016596181
7004,0.016596181
7005,0.002691566
7006,0.016596181
7007,0.016596181
7008,0.044672184
7009,0.044983007
7010,0.0085334545
7011,0.03206818
7012,0.0058312165
7013,0.043678544
7014,0.008686047
7015,0.045528177
7016,0.0066319266
7017,0.02836496
7018,0.016596181
7019,0.05266939
7020,0.002413851
7021,0.04390472
7022,0.043871522
7023,0.010277141
7024,0.04527877
7025,0.04369386
7026,0.07158847
7027,0.013994075
7028,0.009124257
7029,0.04443176
7030,0.14442237
7031,0.009083436
7032,0.009163753
7033,0.043554436
7034,0.045499202
7035,0.39931762
7036,0.038905744
7037,0.058337376
7038,0.03421877
7039,0.09304718
7040,0.018006572
7041,0.00996611
7042,0.10332138
7043,0.02485019
7044,0.044294294
7045,0.08847628
7046,0.06682318
7047,0.044248667
7048,0.04356581
7049,0.022364506
7050,0.043898676
7051,0.016596181
7052,0.009846964
7053,0.030542986
7054,0.0888114
7055,0.01964777
7056,0.016813442
7057,0.045633674
7058,0.045679267
7059,0.043839216
7060,0.043988448
7061,0.04300712
7062,0.17780587
7063,0.016596181
7064,0.28023943
7065,0.016596181
7066,0.044342846
7067,0.3643799
7068,0.002413322
7069,0.05815542
7070,0.07254352
7071,0.016596181
7072,0.2978953
7073,0.0028662784
7074,0.4502606
7075,0.02884396
7076,0.016596181
7077,0.03845304
7078,0.016596181
7079,0.32578766
7080,0.04906844
7081,0.037722707
7082,0.01036105
7083,0.01841292
7084,0.044006012
7085,0.04421076
7086,0.014115
7087,0.04348445
7088,0.046032254
7089,0.011075194
7090,0.2216463
7091,0.16102183
7092,0.009447559
7093,0.4238406
7094,0.030166535
7095,0.019111931
7096,0.00407981
7097,0.108698405
7098,0.0038091561
7099,0.011248983
7100,0.027948407
7101,0.011288096
7102,0.044108216
7103,0.021677058
7104,0.048574302
7105,0.044516645
7106,0.02656418
7107,0.011985766
7108,0.044191886
7109,0.034611482
7110,0.3858766
7111,0.048238225
7112,0.043468487
7113,0.010703095
7114,0.007941427
7115,0.04507356
7116,0.016596181
7117,0.046843924
7118,0.04456352
7119,0.045661397
7120,0.04453405
7121,0.016596181
7122,0.02011197
7123,0.0044573634
7124,0.14144644
7125,0.03548565
7126,0.029220289
7127,0.004764377
7128,0.023841277
7129,0.27812096
7130,0.016596181
7131,0.03266407
7132,0.020101044
7133,0.025920838
7134,0.019206062
7135,0.026238274
7136,0.01083202
7137,0.044304613
7138,0.21867959
7139,0.018519634
7140,0.007827141
7141,0.04825403
7142,0.01050798
7143,0.016596181
7144,0.034636874
7145,0.08586907
7146,0.37587494
7147,0.45999715
7148,0.0019773545
7149,0.011304072
7150,0.043566715
7151,0.04826076
7152,0.0025792075
7153,0.016596181
7154,0.05647613
7155,0.044687774
7156,0.04515712
7157,0.016596181
7158,0.0032341226
7159,0.306647
7160,0.04706154
7161,0.06179015
7162,0.044828203
7163,0.016596181
7164,0.0461186
7165,0.15601198
7166,0.0229059
7167,0.04399488
7168,0.037293833
7169,0.04435875
7170,0.014184896
7171,0.009299089
7172,0.0038037407
7173,0.04615466
7174,0.016596181
7175,0.044782303
7176,0.014136129
7177,0.034740426
7178,0.044695582
7179,0.034823526
7180,0.044294234
7181,0.016596181
7182,0.28431243
7183,0.03870854
7184,0.3148618
7185,0.0026439605
7186,0.0094277095
7187,0.047490276
7188,0.060723666
7189,0.043814555
7190,0.043864615
7191,0.027645616
7192,0.04557574
7193,0.004277831
7194,0.12698358
7195,0.013843219
7196,0.045309227
7197,0.016596181
7198,0.04518334
7199,0.016596181
7200,0.052318517
7201,0.016596181
7202,0.021492036
7203,0.2602327
7204,0.018921535
7205,0.008068064
7206,0.29987776
7207,0.01311896
7208,0.016596181
7209,0.043808732
7210,0.045406498
7211,0.04382597
7212,0.04766909
7213,0.007355436
7214,0.02719601
7215,0.016596181
7216,0.30239612
7217,0.04412011
7218,0.006843787
7219,0.021170173
7220,0.016596181
7221,0.2737137
7222,0.059137534
7223,0.04394437
7224,0.12686262
7225,0.05019985
7226,0.15063232
7227,0.0068874
7228,0.0124228485
7229,0.016596181
7230,0.006183196
7231,0.0641271
7232,0.33087376
7233,0.021104038
7234,0.016596181
7235,0.024052953
7236,0.030168032
7237,0.06342917
7238,0.02233816
7239,0.017950928
7240,0.20665607
7241,0.043952927
7242,0.010399508
7243,0.045204647
7244,0.017021477
7245,0.016596181
7246,0.018798998
7247,0.026984205
7248,0.009819772
7249,0.088960886
7250,0.016596181
7251,0.016072849
7252,0.0031290355
7253,0.0120197395
7254,0.5921396
7255,0.24992312
7256,0.018000606
7257,0.012173106
7258,0.23974828
7259,0.0070287148
7260,0.04350123
7261,0.032961313
7262,0.016596181
7263,0.024489427
7264,0.03492459
7265,0.14102331
7266,0.010270164
7267,0.45576388
7268,0.011834487
7269,0.04347509
7270,0.043772824
7271,0.030555291
7272,0.045012984
7273,0.26292133
7274,0.2168129
7275,0.24819216
7276,0.09284792
7277,0.016596181
7278,0.0033137149
7279,0.009032666
7280,0.022305964
7281,0.021835491
7282,0.0439508
7283,0.014048243
7284,0.23932864
7285,0.016596181
7286,0.043106094
7287,0.007153392
7288,0.021511938
7289,0.022444185
7290,0.018948559
7291,0.0035213982
7292,0.047682986
7293,0.0805689
7294,0.011300279
7295,0.045831323
7296,0.06518612
7297,0.043964967
7298,0.016596181
7299,0.045743417
7300,0.012687119
7301,0.0436483
7302,0.044158943
7303,0.016596181
7304,0.011184168
7305,0.045149986
7306,0.06661136
7307,0.009719587
7308,0.016829237
7309,0.051816262
7310,0.028099567
7311,0.015022578
7312,0.13978006
7313,0.0070956354
7314,0.043813
7315,0.045912478
7316,0.023749342
7317,0.047863796
7318,0.41563818
7319,0.063281864
7320,0.016596181
7321,0.009145449
7322,0.046184227
7323,0.0445002
7324,0.0045584105
7325,0.015204292
7326,0.043814495
7327,0.023333553
7328,0.09543047
7329,0.04361287
7330,0.07025588
7331,0.007931095
7332,0.008391905
7333,0.019215366
7334,0.34556994
7335,0.009584759
7336,0.016596181
7337,0.016596181
7338,0.0035944548
7339,0.007886166
7340,0.33464527
7341,0.044848785
7342,0.047900353
7343,0.020215064
7344,0.011315905
7345,0.55383587
7346,0.016596181
7347,0.38846242
7348,0.009049224
7349,0.009005637
7350,0.016596181
7351,0.28285468
7352,0.36016378
7353,0.3043758
7354,0.032081448
7355,0.010207668
7356,0.61676806
7357,0.024058715
7358,0.04381812
7359,0.043869007
7360,0.3680848
7361,0.19341531
7362,0.002740895
7363,0.006069802
7364,0.04368672
7365,0.04455192
7366,0.04433745
7367,0.016596181
7368,0.0442595
7369,0.016596181
7370,0.07288644
7371,0.03264455
7372,0.044016123
7373,0.044348653
7374,0.0423245
7375,0.045656733
7376,0.016596181
7377,0.10193697
7378,0.02596608
7379,0.028695095
7380,0.048312355
7381,0.016596181
7382,0.047521483
7383,0.007907576
7384,0.008041353
7385,0.05389315
7386,0.009185662
7387,0.013726883
7388,0.085785575
7389,0.045915905
7390,0.07335748
7391,0.002141987
7392,0.022469925
7393,0.099636145
7394,0.044393487
7395,0.21430905
7396,0.043585036
7397,0.01104572
7398,0.047464255
7399,0.04680151
7400,0.048656967
7401,0.0022759514
7402,0.043793622
7403,0.01899154
7404,0.04107268
7405,0.017508728
7406,0.024964998
7407,0.024336625
7408,0.016596181
7409,0.09510663
7410,0.044842504
7411,0.021831306
7412,0.016596181
7413,0.04826461
7414,0.033969756
7415,0.017668165
7416,0.04961947
7417,0.04606608
7418,0.011344364
7419,0.23174156
7420,0.016596181
7421,0.009662939
7422,0.068145566
7423,0.009075481
7424,0.02061813
7425,0.016596181
7426,0.016596181
7427,0.006213111
7428,0.037904684
7429,0.0028112277
7430,0.02273106
7431,0.039125163
7432,0.044594735
7433,0.051765636
7434,0.04473378
7435,0.016596181
7436,0.30242717
7437,0.056632858
7438,0.053439558
7439,0.0020681012
7440,0.010640648
7441,0.048947863
7442,0.016596181
7443,0.043996084
7444,0.016596181
7445,0.04417188
7446,0.05840343
7447,0.07558893
7448,0.04409133
7449,0.043525342
7450,0.01156143
7451,0.04472978
7452,0.016596181
7453,0.028611334
7454,0.36224633
7455,0.016596181
7456,0.016596181
7457,0.016596181
7458,0.0023544915
7459,0.016596181
7460,0.016596181
7461,0.043558408
7462,0.016596181
7463,0.0064772037
7464,0.3348071
7465,0.058603834
7466,0.08007029
7467,0.31417152
7468,0.016596181
7469,0.026129723
7470,0.043910787
7471,0.04849048
7472,0.077974066
7473,0.1309596
7474,0.049215887
7475,0.045623012
7476,0.016596181
7477,0.010283356
7478,0.07170208
7479,0.23626466
7480,0.06633815
7481,0.018149924
7482,0.044399664
7483,0.009530503
7484,0.004209231
7485,0.29411986
7486,0.016596181
7487,0.043703236
7488,0.047857296
7489,0.009445787
7490,0.20351696
7491,0.043899246
7492,0.06809412
7493,0.0029885538
7494,0.14991482
7495,0.021515353
7496,0.07299437
7497,0.008292303
7498,0.016596181
7499,0.048098262
7500,0.03527019
7501,0.044559665
7502,0.053471368
7503,0.044541053
7504,0.016596181
7505,0.016596181
7506,0.012915364
7507,0.044207823
7508,0.017904999
7509,0.014023582
7510,0.21011853
7511,0.016596181
7512,0.016596181
7513,0.043467455
7514,0.031943377
7515,0.044139467
7516,0.04512036
7517,0.009584497
7518,0.045882743
7519,0.0100198705
7520,0.011383707
7521,0.04911533
7522,0.016596181
7523,0.5359086
7524,0.011549111
7525,0.016596181
7526,0.026300346
7527,0.016596181
7528,0.50453687
7529,0.04556276
7530,0.045267623
7531,0.04888508
7532,0.32778955
7533,0.0023322138
7534,0.018664842
7535,0.016596181
7536,0.23002955
7537,0.010363198
7538,0.019913657
7539,0.30112728
7540,0.49019396
7541,0.0458738
7542,0.0015213869
7543,0.023945523
7544,0.025941676
7545,0.038184315
7546,0.081020914
7547,0.01867157
7548,0.045039687
7549,0.020815223
7550,0.016596181
7551,0.30760205
7552,0.30091807
7553,0.013591991
7554,0.038242728
7555,0.04410417
7556,0.021681942
7557,0.031221122
7558,0.5757196
7559,0.0018257813
7560,0.0558808
7561,0.10526199
7562,0.4232457
7563,0.019509163
7564,0.2806062
7565,0.009112651
7566,0.03626773
7567,0.0037310433
7568,0.012070679
7569,0.03384771
7570,0.02467945
7571,0.04385819
7572,0.19227222
7573,0.023266116
7574,0.19901282
7575,0.016596181
7576,0.04549889
7577,0.01874296
7578,0.016596181
7579,0.34278995
7580,0.006896427
7581,0.0071504964
7582,0.01720094
7583,0.05347436
7584,0.016596181
7585,0.21898335
7586,0.013093538
7587,0.016995728
7588,0.016596181
7589,0.053795572
7590,0.06948079
7591,0.38756472
7592,0.04776692
7593,0.42383936
7594,0.0062178555
7595,0.046898138
7596,0.5433897
7597,0.2394947
7598,0.04508762
7599,0.016596181
7600,0.103641115
7601,0.07015319
7602,0.17094214
7603,0.016596181
7604,0.016596181
7605,0.04391704
7606,0.011135363
7607,0.009823955
7608,0.022214085
7609,0.044138122
7610,0.0120465355
7611,0.050602406
7612,0.47585905
7613,0.03411379
7614,0.016596181
7615,0.016596181
7616,0.045819283
7617,0.016596181
7618,0.0072853826
7619,0.0437854
7620,0.017366158
7621,0.31349885
7622,0.040000077
7623,0.078088835
7624,0.046171196
7625,0.12328966
7626,0.04533733
7627,0.046114504
7628,0.6437068
7629,0.016596181
7630,0.035195936
7631,0.044317678
7632,0.028528417
7633,0.039457504
7634,0.061985906
7635,0.0024854713
7636,0.045811426
7637,0.07710771
7638,0.054653376
7639,0.017031852
7640,0.18481332
7641,0.002546538
7642,0.01029566
7643,0.0025127577
7644,0.016596181
7645,0.023232602
7646,0.3607985
7647,0.5574577
7648,0.028868167
7649,0.014402431
7650,0.0028322337
7651,0.050675992
7652,0.0099356305
7653,0.034802716
7654,0.04385559
7655,0.011271154
7656,0.046183556
7657,0.04556206
7658,0.02644395
7659,0.46363375
7660,0.016596181
7661,0.04970943
7662,0.016596181
7663,0.008485656
7664,0.016596181
7665,0.016596181
7666,0.09566936
7667,0.016596181
7668,0.044751074
7669,0.04636815
7670,0.016596181
7671,0.016596181
7672,0.21011853
7673,0.044816166
7674,0.40730968
7675,0.09491395
7676,0.017694501
7677,0.017910557
7678,0.44986898
7679,0.023762276
7680,0.121694595
7681,0.09850071
7682,0.00748606
7683,0.016596181
7684,0.044768486
7685,0.00754567
7686,0.011792377
7687,0.048400573
7688,0.0075121135
7689,0.07929098
7690,0.40223482
7691,0.016596181
7692,0.04716226
7693,0.016596181
7694,0.010920035
7695,0.0076673985
7696,0.009012354
7697,0.05377145
7698,0.004337739
7699,0.04377495
7700,0.0035255367
7701,0.02943092
7702,0.096007645
7703,0.04468118
7704,0.04391448
7705,0.04374818
7706,0.042200737
7707,0.012560974
7708,0.042996544
7709,0.04630466
7710,0.016704986
7711,0.33921802
7712,0.007681532
7713,0.15470102
7714,0.017325096
7715,0.016596181
7716,0.0034189115
7717,0.016596181
7718,0.016596181
7719,0.068002574
7720,0.3754684
7721,0.043735813
7722,0.011510396
7723,0.002127935
7724,0.016596181
7725,0.06064734
7726,0.04455621
7727,0.11843449
7728,0.27727968
7729,0.016596181
7730,0.016596181
7731,0.052377634
7732,0.08380647
7733,0.016596181
7734,0.017824613
7735,0.002118286
7736,0.02864454
7737,0.010846673
7738,0.016596181
7739,0.008020427
7740,0.016596181
7741,0.41702768
7742,0.003068187
7743,0.007694624
7744,0.016596181
7745,0.0681958
7746,0.016596181
7747,0.048573576
7748,0.016596181
7749,0.0461935
7750,0.016596181
7751,0.03112743
7752,0.010995258
7753,0.046052862
7754,0.1982842
7755,0.025483413
7756,0.007678581
7757,0.018530956
7758,0.028711924
7759,0.07217372
7760,0.0759571
7761,0.53605425
7762,0.016596181
7763,0.046445675
7764,0.2865994
7765,0.016596181
7766,0.044476196
7767,0.04894742
7768,0.030987253
7769,0.03479323
7770,0.016596181
7771,0.032482635
7772,0.046800967
7773,0.38121152
7774,0.043516334
7775,0.46836329
7776,0.016596181
7777,0.0076259538
7778,0.14673829
7779,0.028276302
7780,0.044052888
7781,0.013806202
7782,0.06313552
7783,0.01830804
7784,0.016596181
7785,0.027728837
7786,0.004607
7787,0.12786224
7788,0.011155565
7789,0.2126941
7790,0.048464127
7791,0.0092163505
7792,0.07086119
7793,0.34961087
7794,0.17766145
7795,0.01856967
7796,0.016596181
7797,0.045558266
7798,0.04437086
7799,0.016596181
7800,0.28417742
7801,0.35885268
7802,0.016596181
